Rank,Coin Name,Symbol,Price,1h,24h,7d,30d,24h Volume,Circulating Supply,Total Supply,Market Cap,price,1h_pct,24h_pct,7d_pct,30d_pct,volume,market_cap,supply,is_stablecoin,cap_tier,vol_mcap_ratio,is_high_liq_flag,is_return_outlier
3706,MultiPad,MPAD, $-   ,-,-,-,-, - ,"24,344,993",100 Million,"$2,778.78 ",,,,,,,2778.78,24344993.0,False,Small,,False,False
3707,trollbox,TOX, $-   ,-,-,-,-, - ,"610,448,255",1 Billion,"$2,927.35 ",,,,,,,2927.35,610448255.0,False,Small,,False,False
3708,Blockster,BXR, $-   ,-34.90%,-25.00%,-20.80%,2.50%,$358.00 ,"8,000,000",100 Million,"$1,782.80 ",,-34.9,-25.0,-20.8,2.5,358.0,1782.8,8000000.0,False,Small,0.20080771819609602,False,False
3709,Solyard Finance,YARD, $-   ,-0.20%,-0.10%,4.40%,5.40%,$0.14 ,"72,500,000",1 Billion,"$1,533.76 ",,-0.2,-0.1,4.4,5.4,0.14,1533.76,72500000.0,False,Small,9.127894846651368e-05,False,False
3710,AVME,AVME, $-   ,-,-,-,-, - ,"5,338,853",2.97 Million,"$1,071.58 ",,,,,,,1071.58,5338853.0,False,Small,,False,False
3711,TrustPad,TPAD, $-   ,-0.20%,-16.80%,-37.90%,-99.20%,$438.00 ,"4,113,203",97.3 Million,$992.63 ,,-0.2,-16.8,-37.9,-99.2,438.0,992.63,4113203.0,False,Small,0.4412520274422494,False,False
3712,dexSHARE,DEXSHARE,0.05,,0.10%,-59.80%,8.90%,$6.69 ,"19,607",67.2 Thousand,$945.67 ,0.05,,0.1,-59.8,8.9,6.69,945.67,19607.0,False,Small,0.007074349403068725,False,False
3713,UncleMine,UM, $-   ,-0.40%,-25.60%,-23.20%,3.80%,$181.00 ,"12,000,000",1 Billion,$815.36 ,,-0.4,-25.6,-23.2,3.8,181.0,815.36,12000000.0,False,Small,0.22198783359497645,False,False
3714,ElonDoge DAO,EDAO,0.51,-,-,-,-, - ,"2,000",100 Thousand,"$1,014.56 ",0.51,,,,,,1014.56,2000.0,False,Small,,False,False
3715,EZZY Game,EZY, $-   ,0.10%,-4.50%,8.30%,-70.30%,$340.00 ,"23,882,998",33.3 Million,$797.77 ,,0.1,-4.5,8.3,-70.3,340.0,797.77,23882998.0,False,Small,0.4261879990473445,False,False
3716,Axia,AXIAV3, $-   ,-,-,-,-, - ,"630,408",3.78 Million,$724.74 ,,,,,,,724.74,630408.0,False,Small,,False,False
3717,QUACK,QUACK, $-   ,-,-,-,-, - ,"1,199,071,019",1 Trillion,$854.29 ,,,,,,,854.29,1199071019.0,False,Small,,False,False
3718,Recast1,R1, $-   ,-2.90%,-9.10%,-68.40%,-72.10%,$48.78 ,"1,315,487,925",10 Billion,$623.08 ,,-2.9,-9.1,-68.4,-72.1,48.78,623.08,1315487925.0,False,Small,0.07828850227900108,False,False
3719,Bountie Hunter,BOUNTIE, $-   ,,-5.20%,-5.50%,4.20%,$22.85 ,"6,555,336",500 Million,$557.24 ,,,-5.2,-5.5,4.2,22.85,557.24,6555336.0,False,Small,0.041005670806115856,False,False
3720,Sucrecoin,XSR, $-   ,-,-,-,-, - ,"14,739,744",21.2 Million,$537.37 ,,,,,,,537.37,14739744.0,False,Small,,False,False
3721,Secure Cash,SCSX, $-   ,-26.50%,-27.70%,-7.40%,-23.20%,$43.25 ,"118,918",300 Thousand,$476.89 ,,-26.5,-27.7,-7.4,-23.2,43.25,476.89,118918.0,False,Small,0.09069177378431086,False,False
3722,PanicSwap,PANIC, $-   ,-,-,-,-, - ,"980,351",980 Thousand,$503.45 ,,,,,,,503.45,980351.0,False,Small,,False,False
3723,Spice Trade,SPICE, $-   ,-0.40%,-5.00%,5.60%,-29.70%,$8.34 ,"1,457,682",57.6 Million,$328.31 ,,-0.4,-5.0,5.6,-29.7,8.34,328.31,1457682.0,False,Small,0.02540282050501051,False,False
3724,MEMEX,MEMEX, $-   ,-,-,-,-, - ,"1,697,680",100 Million,$294.66 ,,,,,,,294.66,1697680.0,False,Small,,False,False
3725,WorldCoin,WDC,0.01,0.00%,7.40%,13.00%,2.80%,$333.00 ,"18,450",265 Million,$162.72 ,0.01,0.0,7.4,13.0,2.8,333.0,162.72,18450.0,False,Small,2.0464601769911503,True,False
3726,Leonidas Token,LEONIDAS, $-   ,-,-,-,-, - ,"65,500,000",1 Billion,$220.90 ,,,,,,,220.9,65500000.0,False,Small,,False,False
3727,Fabric,FAB, $-   ,0.30%,0.40%,-36.30%,32.00%,$124.00 ,"134,859,993",500 Million,$112.46 ,,0.3,0.4,-36.3,32.0,124.0,112.46,134859993.0,False,Small,1.102614262849013,True,False
3728,Speed Mining Service,SMS,0.20,-,-,-,-, - ,433,300 Thousand,$87.09 ,0.2,,,,,,87.09,433.0,False,Small,,False,False
3729,Solex Finance,SLX, $-   ,-,-,-,-, - ,"7,000,000",10 Million,$74.29 ,,,,,,,74.29,7000000.0,False,Small,,False,False
3730,APEmove,APE, $-   ,-,-,-,-, - ,"1,954,237",1.96 Million,$71.76 ,,,,,,,71.76,1954237.0,False,Small,,False,False
3731,YodeSwap,YODE, $-   ,-0.40%,3.80%,-3.10%,-1.80%,$84.45 ,"39,201",2.27 Million,$56.77 ,,-0.4,3.8,-3.1,-1.8,84.45,56.77,39201.0,False,Small,1.4875814690857847,True,False
3732,Naxar,NAXAR, $-   ,-,-,-,-, - ,"16,675,177",21 Million,$24.07 ,,,,,,,24.07,16675177.0,False,Small,,False,False
3733,WolfSafePoorPeople Polygon,WSPP, $-   ,0.40%,40.00%,143.80%,-91.30%,$483.00 ,"1,584,040,062",1.21 Billion,$15.08 ,,0.4,40.0,143.8,-91.3,483.0,15.08,1584040062.0,False,Small,32.02917771883289,True,False
3734,ZelaaPayAE,ZPAE, $-   ,-,-,-,-, - ,"830,000,000",1.35 Billion,$7.48 ,,,,,,,7.48,830000000.0,False,Small,,False,False
3735,Equalizer,EQZ,0.01,1.30%,24.10%,0.10%,41.20%,$534.00 ,502,100 Million,$6.47 ,0.01,1.3,24.1,0.1,41.2,534.0,6.47,502.0,False,Small,82.53477588871716,True,False
3736,Artery,ARTR,0.01,-1.40%,-6.80%,10.30%,-8.90%,"$63,353.00 ",404,. M,$2.32 ,0.01,-1.4,-6.8,10.3,-8.9,63353.0,2.32,404.0,False,Small,27307.3275862069,True,False
3737,HaloDAO,RNBW, $-   ,0.00%,2.00%,-26.70%,-18.50%,$0.84 ,"34,055,352",100 Million,$0.72 ,,0.0,2.0,-26.7,-18.5,0.84,0.72,34055352.0,False,Small,1.1666666666666667,True,False
3738,Onespace,1SP, $-   ,,-1.40%,12.50%,-8.90%, $-   ,"1,000,000",100 Million,$0.45 ,,,-1.4,12.5,-8.9,,0.45,1000000.0,False,Small,,False,False
3739,DAOstack,GEN, $-   ,-,-,-,-, - ,"49,029,095",60 Million,$0.02 ,,,,,,,0.02,49029095.0,False,Small,,False,False
3740,Kitty Solana,KITTY, $-   ,-,-,-,-, - ,"419,926,609",50 Billion,$0.02 ,,,,,,,0.02,419926609.0,False,Small,,False,False
3741,FrogeX,FROGEX, $-   ,-,-,-,-, - ,411,1 Trillion, $-   ,,,,,,,,411.0,False,Unknown,,False,False
3742,Mainstream For The Underground,MFTU, $-   ,-,-,-,-, - ,"788,686,598",1.4 Billion, $-   ,,,,,,,,788686598.0,False,Unknown,,False,False
3743,Bitbar,BTB,0.29,,0.70%,-35.00%,-20.60%,$48.70 ,0,9.7 Thousand, - ,0.29,,0.7,-35.0,-20.6,48.7,,0.0,False,Unknown,,False,False
3744,Bean Cash,BITB, $-   ,-0.80%,-27.60%,-46.00%,-50.30%,$125.00 ,0,50 Billion, - ,,-0.8,-27.6,-46.0,-50.3,125.0,,0.0,False,Unknown,,False,False
3745,Ratecoin,XRA, $-   ,-1.80%,-5.10%,0.10%,2.20%,$0.32 ,0,75 Million, - ,,-1.8,-5.1,0.1,2.2,0.32,,0.0,False,Unknown,,False,False
3746,Aeon,AEON,0.07,0.30%,-5.40%,4.50%,-3.40%,$171.00 ,0,18.4 Million, - ,0.07,0.3,-5.4,4.5,-3.4,171.0,,0.0,False,Unknown,,False,False
3747,Casinocoin,CSC, $-   ,-0.20%,-8.40%,-4.60%,-1.60%,"$22,360.00 ",0,65 Billion, - ,,-0.2,-8.4,-4.6,-1.6,22360.0,,0.0,False,Unknown,,False,False
3748,Yocoin,YOC, $-   ,-19.70%,-1.40%,1.00%,-91.50%,$10.60 ,0,∞, - ,,-19.7,-1.4,1.0,-91.5,10.6,,0.0,False,Unknown,,False,False
3749,LBRY Credits,LBC, $-   ,0.10%,-2.30%,-33.30%,-43.40%,"$26,776.00 ",0,1.08 Billion, - ,,0.1,-2.3,-33.3,-43.4,26776.0,,0.0,False,Unknown,,False,False
3750,Viacoin,VIA,0.01,-6.40%,-22.60%,-81.80%,-58.60%,$578.00 ,0,∞, - ,0.01,-6.4,-22.6,-81.8,-58.6,578.0,,0.0,False,Unknown,,False,False
3751,Stealth,XST,0.06,0.00%,-12.90%,74.10%,143.90%,"$1,846.00 ",0,20.7 Million, - ,0.06,0.0,-12.9,74.1,143.9,1846.0,,0.0,False,Unknown,,False,False
3752,Bitmark,MARKS, $-   ,,-1.50%,1.00%,58.20%,$1.30 ,0,27.6 Million, - ,,,-1.5,1.0,58.2,1.3,,0.0,False,Unknown,,False,False
3753,Element,HYP, $-   ,2.00%,19.70%,0.20%,-21.70%,$14.60 ,0,3.12 Billion, - ,,2.0,19.7,0.2,-21.7,14.6,,0.0,False,Unknown,,False,False
3754,Nexus,NXS,0.02,2.00%,-15.50%,-59.60%,-45.00%,"$13,954.00 ",0,∞, - ,0.02,2.0,-15.5,-59.6,-45.0,13954.0,,0.0,False,Unknown,,False,False
3755,Geocoin,GEO, $-   ,215.50%,210.10%,-67.60%,-54.70%,$45.79 ,0,4 Million, - ,,215.5,210.1,-67.6,-54.7,45.79,,0.0,False,Unknown,,False,False
3756,Alias,ALIAS,0.02,,26.90%,-2.80%,19.00%,$158.00 ,0,20 Million, - ,0.02,,26.9,-2.8,19.0,158.0,,0.0,False,Unknown,,False,False
3757,MonaCoin,MONA,0.38,-0.20%,-3.40%,-4.00%,-2.70%,"$190,647.00 ",0,105 Million, - ,0.38,-0.2,-3.4,-4.0,-2.7,190647.0,,0.0,False,Unknown,,False,False
3758,GameCredits,GAME,0.01,-1.40%,28.30%,-37.30%,-12.40%,"$24,342.00 ",0,200 Million, - ,0.01,-1.4,28.3,-37.3,-12.4,24342.0,,0.0,False,Unknown,,False,False
3759,XTRABYTES,XBY, $-   ,5.80%,-1.40%,-8.60%,-24.80%,$53.64 ,0,650 Million, - ,,5.8,-1.4,-8.6,-24.8,53.64,,0.0,False,Unknown,,False,False
3760,Bitswift,BITS,0.20,-,-,-,-, - ,0,3.88 Million, - ,0.2,,,,,,,0.0,False,Unknown,,False,False
3761,Novacoin,NVC,0.04,0.30%,-8.80%,-3.90%,13.80%,$104.00 ,0,-, - ,0.04,0.3,-8.8,-3.9,13.8,104.0,,0.0,False,Unknown,,False,False
3762,ArtByte,ABY, $-   ,,-54.40%,-1.50%,-43.40%, $-   ,0,1 Billion, - ,,,-54.4,-1.5,-43.4,,,0.0,False,Unknown,,False,False
3763,Deutsche eMark,DEM, $-   ,-0.50%,-5.00%,-11.60%,-27.00%,$65.03 ,0,210 Million, - ,,-0.5,-5.0,-11.6,-27.0,65.03,,0.0,False,Unknown,,False,False
3764,GCN Coin,GCN, $-   ,-1.00%,-4.30%,-0.80%,-6.40%,$1.07 ,0,200 Billion, - ,,-1.0,-4.3,-0.8,-6.4,1.07,,0.0,False,Unknown,,False,False
3765,Mintcoin,MINT, $-   ,-0.20%,-3.30%,-6.40%,1.90%,$1.24 ,0,-, - ,,-0.2,-3.3,-6.4,1.9,1.24,,0.0,False,Unknown,,False,False
3766,Unobtanium,UNO,8.84,0.30%,-1.50%,38.30%,260.20%,$1.14 ,0,250 Thousand, - ,8.84,0.3,-1.5,38.3,260.2,1.14,,0.0,False,Unknown,,False,False
3767,Vcash,XVC,0.03,0.20%,-20.40%,-19.80%,-5.30%,$2.74 ,0,30.7 Million, - ,0.03,0.2,-20.4,-19.8,-5.3,2.74,,0.0,False,Unknown,,False,False
3768,Unitus,UIS, $-   ,-1.10%,37.40%,72.80%,55.00%,$17.75 ,0,-, - ,,-1.1,37.4,72.8,55.0,17.75,,0.0,False,Unknown,,False,False
3769,LiteDoge,LDOGE, $-   ,0.30%,-0.50%,1.70%,-77.10%,$543.00 ,0,50 Billion, - ,,0.3,-0.5,1.7,-77.1,543.0,,0.0,False,Unknown,,False,False
3770,Namecoin,NMC,1.18,-0.20%,-0.60%,0.30%,-5.60%,"$4,921.00 ",0,21 Million, - ,1.18,-0.2,-0.6,0.3,-5.6,4921.0,,0.0,False,Unknown,,False,False
3771,Clams,CLAM,0.33,,50.60%,-11.90%,158.40%,$0.06 ,0,17.4 Million, - ,0.33,,50.6,-11.9,158.4,0.06,,0.0,False,Unknown,,False,False
3772,Zetacoin,ZET, $-   ,0.90%,13.10%,11.10%,1.40%,$13.17 ,0,160 Million, - ,,0.9,13.1,11.1,1.4,13.17,,0.0,False,Unknown,,False,False
3773,Canada eCoin,CDN, $-   ,-,-,-,-, - ,0,100 Million, - ,,,,,,,,0.0,False,Unknown,,False,False
3774,Digitalcoin,DGC, $-   ,0.20%,-21.30%,1.00%,18.50%,$4.71 ,0,48.2 Million, - ,,0.2,-21.3,1.0,18.5,4.71,,0.0,False,Unknown,,False,False
3775,Expanse,EXP, $-   ,0.20%,21.60%,-76.90%,-61.00%,$937.00 ,0,100 Million, - ,,0.2,21.6,-76.9,-61.0,937.0,,0.0,False,Unknown,,False,False
3776,Woodcoin,LOG,0.07,0.70%,-1.00%,-16.20%,8.00%,$54.38 ,0,27.6 Million, - ,0.07,0.7,-1.0,-16.2,8.0,54.38,,0.0,False,Unknown,,False,False
3777,SaluS,SLS,1.18,0.30%,49.50%,121.50%,-95.40%,"$5,636.00 ",0,1 Million, - ,1.18,0.3,49.5,121.5,-95.4,5636.0,,0.0,False,Unknown,,False,False
3778,Freedomcoin,FREED,0.02,0.30%,-3.70%,3.20%,20.50%,$7.25 ,0,18 Million, - ,0.02,0.3,-3.7,3.2,20.5,7.25,,0.0,False,Unknown,,False,False
3779,Whitecoin,XWC,0.06,-0.10%,-0.40%,42.50%,42.00%,"$66,873.00 ",0,899 Million, - ,0.06,-0.1,-0.4,42.5,42.0,66873.0,,0.0,False,Unknown,,False,False
3780,Agoras: Currency of Tau,AGRS,0.27,0.20%,-2.00%,-2.10%,113.90%,"$13,429.00 ",0,42 Million, - ,0.27,0.2,-2.0,-2.1,113.9,13429.0,,0.0,False,Unknown,,False,False
3781,Electra,ECA, $-   ,,0.90%,5.50%,53.50%,$21.13 ,0,30 Billion, - ,,,0.9,5.5,53.5,21.13,,0.0,False,Unknown,,False,False
3782,NewYorkCoin,NYC, $-   ,-3.30%,26.20%,46.40%,77.20%,$12.19 ,0,100 Billion, - ,,-3.3,26.2,46.4,77.2,12.19,,0.0,False,Unknown,,False,False
3783,Veritaseum,VERI,25.47,0.20%,3.40%,1.20%,-14.40%,"$9,293.00 ",0,100 Million, - ,25.47,0.2,3.4,1.2,-14.4,9293.0,,0.0,False,Unknown,,False,False
3784,MCO,MCO,0.53,-,-,-,-, - ,0,31.6 Million, - ,0.53,,,,,,,0.0,False,Unknown,,False,False
3785,More,MORE, $-   ,0.30%,-50.70%,-89.80%,-86.50%,$19.07 ,0,30 Million, - ,,0.3,-50.7,-89.8,-86.5,19.07,,0.0,False,Unknown,,False,False
3786,Rupee,RUP, $-   ,-,-,-,-, - ,0,84 Million, - ,,,,,,,,0.0,False,Unknown,,False,False
3787,iXledger,IXT, $-   ,0.00%,0.00%,9.80%,57.20%,$10.37 ,0,65.8 Million, - ,,0.0,0.0,9.8,57.2,10.37,,0.0,False,Unknown,,False,False
3788,OracleChain,OCT,0.01,0.50%,2.40%,2.10%,25.20%,"$34,871.00 ",0,200 Million, - ,0.01,0.5,2.4,2.1,25.2,34871.0,,0.0,False,Unknown,,False,False
3789,LUXCoin,LUX, $-   ,-,-,-,-, - ,0,60 Million, - ,,,,,,,,0.0,False,Unknown,,False,False
3790,EtherDoge,EDOGE, $-   ,-0.10%,16.00%,53.20%,-87.30%,"$2,113.00 ",0,100 Billion, - ,,-0.1,16.0,53.2,-87.3,2113.0,,0.0,False,Unknown,,False,False
3791,Aeron,ARNX, $-   ,-,-,-,-, - ,0,9.41 Billion, - ,,,,,,,,0.0,False,Unknown,,False,False
3792,Fujicoin,FJC, $-   ,,0.00%,0.00%,-50.40%, $-   ,0,10 Billion, - ,,,0.0,0.0,-50.4,,,0.0,False,Unknown,,False,False
3793,Creamcoin,CRM, $-   ,,-3.60%,-9.50%,-1.20%,$0.26 ,0,100 Million, - ,,,-3.6,-9.5,-1.2,0.26,,0.0,False,Unknown,,False,False
3794,Innova,INN,0.01,,13.10%,627.30%,645.70%,$14.56 ,0,18 Million, - ,0.01,,13.1,627.3,645.7,14.56,,0.0,False,Unknown,,False,False
3795,VIVO,VIVO,0.01,-0.20%,-9.00%,80.50%,258.30%,$109.00 ,0,1.1 Million, - ,0.01,-0.2,-9.0,80.5,258.3,109.0,,0.0,False,Unknown,,False,False
3796,GoByte,GBX, $-   ,-,-,-,-, - ,0,31.8 Million, - ,,,,,,,,0.0,False,Unknown,,False,False
3797,EncrypGen,DNA,0.01,0.00%,0.00%,-11.10%,-25.00%, $-   ,0,70.9 Million, - ,0.01,0.0,0.0,-11.1,-25.0,,,0.0,False,Unknown,,False,False
3798,Monk,MONK, $-   ,2.40%,-18.30%,-0.90%,26.10%,$165.00 ,0,505 Million, - ,,2.4,-18.3,-0.9,26.1,165.0,,0.0,False,Unknown,,False,False
3799,Cappasity,CAPP, $-   ,2.20%,5.50%,15.50%,46.80%,"$142,345.00 ",0,5.95 Billion, - ,,2.2,5.5,15.5,46.8,142345.0,,0.0,False,Unknown,,False,False
3800,Lethean,LTHN, $-   ,-0.30%,-15.20%,-43.20%,-12.40%,$6.97 ,0,999 Million, - ,,-0.3,-15.2,-43.2,-12.4,6.97,,0.0,False,Unknown,,False,False
3801,iEthereum,IETH,0.03,0.00%,17.90%,2.40%,110.40%,$91.32 ,0,18 Million, - ,0.03,0.0,17.9,2.4,110.4,91.32,,0.0,False,Unknown,,False,False
3802,YENTEN,YTN, $-   ,0.30%,-15.60%,1.60%,-58.50%,$14.29 ,0,80 Million, - ,,0.3,-15.6,1.6,-58.5,14.29,,0.0,False,Unknown,,False,False
3803,BitcoinX,BCX, $-   ,-0.30%,-6.00%,-5.00%,5.40%,"$41,969.00 ",0,210 Billion, - ,,-0.3,-6.0,-5.0,5.4,41969.0,,0.0,False,Unknown,,False,False
3804,Bitcoin Fast,BCF, $-   ,0.50%,0.50%,1.50%,78.10%,$0.03 ,0,21 Million, - ,,0.5,0.5,1.5,78.1,0.03,,0.0,False,Unknown,,False,False
3805,ColossusXT,COLX, $-   ,,11.00%,-5.70%,41.80%,$0.02 ,0,∞, - ,,,11.0,-5.7,41.8,0.02,,0.0,False,Unknown,,False,False
3806,PlayKey,PKT, $-   ,0.40%,-0.60%,-55.20%,-59.50%,"$67,587.00 ",0,19.9 Million, - ,,0.4,-0.6,-55.2,-59.5,67587.0,,0.0,False,Unknown,,False,False
3807,Game,GTC, $-   ,0.30%,-3.70%,-1.10%,-3.80%,"$48,520.00 ",0,2 Billion, - ,,0.3,-3.7,-1.1,-3.8,48520.0,,0.0,False,Unknown,,False,False
3808,BitBoost,BBT, $-   ,-,-,-,-, - ,0,50 Million, - ,,,,,,,,0.0,False,Unknown,,False,False
3809,xMoney,UTK,0.07,-0.10%,-3.40%,-9.00%,22.10%,"$2,172,261.00 ",0,1 Billion, - ,0.07,-0.1,-3.4,-9.0,22.1,2172261.0,,0.0,False,Unknown,,False,False
3810,BitClave,CAT, $-   ,-,-,-,-, - ,0,2 Billion, - ,,,,,,,,0.0,False,Unknown,,False,False
3811,Bankera,BNK,0.16,,1.60%,-1.60%,-2.60%,$595.00 ,0,10 Million, - ,0.16,,1.6,-1.6,-2.6,595.0,,0.0,False,Unknown,,False,False
3812,HNC Coin,HNC,0.03,0.00%,-24.00%,-22.60%,-27.50%,"$1,755.00 ",0,96 Million, - ,0.03,0.0,-24.0,-22.6,-27.5,1755.0,,0.0,False,Unknown,,False,False
3813,Lightning Bitcoin,LBTC,0.27,1.60%,-1.40%,4.30%,-5.20%,"$53,703.00 ",0,21 Million, - ,0.27,1.6,-1.4,4.3,-5.2,53703.0,,0.0,False,Unknown,,False,False
3814,CoinLoan,CLT,1.72,0.80%,43.70%,-13.40%,132.90%,$523.00 ,0,22 Million, - ,1.72,0.8,43.7,-13.4,132.9,523.0,,0.0,False,Unknown,,False,False
3815,Digitex,DGTX, $-   ,-5.70%,-3.00%,-52.00%,-32.20%,"$1,526.00 ",0,9.2 Billion, - ,,-5.7,-3.0,-52.0,-32.2,1526.0,,0.0,False,Unknown,,False,False
3816,CoinPoker,CHP,0.08,0.10%,0.00%,-1.80%,2.10%,$254.00 ,0,278 Million, - ,0.08,0.1,0.0,-1.8,2.1,254.0,,0.0,False,Unknown,,False,False
3817,Mixin,XIN,138.98,0.00%,-1.60%,-3.30%,-16.10%,"$11,203.00 ",0,1 Million, - ,138.98,0.0,-1.6,-3.3,-16.1,11203.0,,0.0,False,Unknown,,False,False
3818,Tokyo Coin,TOKC, $-   ,-,-,-,-, - ,0,218 Million, - ,,,,,,,,0.0,False,Unknown,,False,False
3819,Kzcash,KZC, $-   ,0.30%,-1.30%,-34.40%,-52.10%,$0.12 ,0,18.9 Million, - ,,0.3,-1.3,-34.4,-52.1,0.12,,0.0,False,Unknown,,False,False
3820,High Performance Blockchain,HPB,0.01,-1.10%,-8.20%,3.60%,8.20%,"$61,005.00 ",0,100 Million, - ,0.01,-1.1,-8.2,3.6,8.2,61005.0,,0.0,False,Unknown,,False,False
3821,StarChain,STC,0.13,-1.80%,-5.00%,-4.00%,17.10%,"$63,593.00 ",0,500 Million, - ,0.13,-1.8,-5.0,-4.0,17.1,63593.0,,0.0,False,Unknown,,False,False
3822,Double-A Chain,AAC, $-   ,-,-,-,-, - ,0,1 Billion, - ,,,,,,,,0.0,False,Unknown,,False,False
3823,SparksPay,SPK, $-   ,0.20%,-24.90%,1.00%,10.40%,$0.72 ,0,21 Million, - ,,0.2,-24.9,1.0,10.4,0.72,,0.0,False,Unknown,,False,False
3824,Halcyon,HAL, $-   ,0.20%,-0.40%,18.30%,18.30%,$0.08 ,0,-, - ,,0.2,-0.4,18.3,18.3,0.08,,0.0,False,Unknown,,False,False
3825,Decentralized Universal Basic Income,DUBI,1.59,0.10%,-9.30%,1.20%,33.20%,$160.00 ,0,1.19 Million, - ,1.59,0.1,-9.3,1.2,33.2,160.0,,0.0,False,Unknown,,False,False
3826,Purpose,PRPS,0.83,0.60%,-0.90%,-0.40%,44.70%,$553.00 ,0,9.21 Million, - ,0.83,0.6,-0.9,-0.4,44.7,553.0,,0.0,False,Unknown,,False,False
3827,Shping,SHPING, $-   ,0.00%,-1.50%,-3.00%,-12.60%,"$131,419.00 ",0,10 Billion, - ,,0.0,-1.5,-3.0,-12.6,131419.0,,0.0,False,Unknown,,False,False
3828,Cryptaur,CPT, $-   ,-0.40%,-0.30%,49.70%,1656.50%,$7.96 ,0,27.7 Billion, - ,,-0.4,-0.3,49.7,1656.5,7.96,,0.0,False,Unknown,,False,True
3829,Hyper Pay,HPY, $-   ,0.10%,3.60%,53.00%,72.40%,"$154,796.00 ",0,2.65 Billion, - ,,0.1,3.6,53.0,72.4,154796.0,,0.0,False,Unknown,,False,False
3830,Marscoin,MARS,0.07,-0.10%,2.80%,7.70%,27.80%,"$19,800.00 ",0,-, - ,0.07,-0.1,2.8,7.7,27.8,19800.0,,0.0,False,Unknown,,False,False
3831,Social Send,SEND, $-   ,0.50%,1.70%,-11.90%,46.40%,$0.11 ,0,65 Million, - ,,0.5,1.7,-11.9,46.4,0.11,,0.0,False,Unknown,,False,False
3832,CryptoSaga,SAGA, $-   ,-,-,-,-, - ,0,147 Million, - ,,,,,,,,0.0,False,Unknown,,False,False
3833,NevaCoin,NEVA,0.05,0.30%,27.90%,-96.10%,1106.80%,$694.00 ,0,5.43 Million, - ,0.05,0.3,27.9,-96.1,1106.8,694.0,,0.0,False,Unknown,,False,True
3834,KStarCoin,KSC, $-   ,-0.50%,-11.70%,9.30%,44.80%,"$2,461.00 ",0,450 Million, - ,,-0.5,-11.7,9.3,44.8,2461.0,,0.0,False,Unknown,,False,False
3835,Gaming Stars,GAMES,0.05,-0.10%,-8.20%,-9.50%,23.00%,"$74,968.00 ",0,102 Million, - ,0.05,-0.1,-8.2,-9.5,23.0,74968.0,,0.0,False,Unknown,,False,False
3836,Rotharium,RTH,0.44,0.10%,56.30%,-2.90%,-46.30%,$73.11 ,0,5.21 Million, - ,0.44,0.1,56.3,-2.9,-46.3,73.11,,0.0,False,Unknown,,False,False
3837,Rutheneum,RTH, $-   ,-,-,-,-, - ,0,3 Billion, - ,,,,,,,,0.0,False,Unknown,,False,False
3838,Bitcoin God,GOD,1.68,0.70%,0.90%,1.20%,18.50%,"$33,479.00 ",0,21 Million, - ,1.68,0.7,0.9,1.2,18.5,33479.0,,0.0,False,Unknown,,False,False
3839,Cryptyk,CTK, $-   ,-1.40%,-2.90%,-10.60%,22.00%,"$11,572.00 ",0,750 Million, - ,,-1.4,-2.9,-10.6,22.0,11572.0,,0.0,False,Unknown,,False,False
3840,P2P solutions foundation,P2PS,116.26,0.30%,2.00%,0.80%,20.80%,"$4,949,481.00 ",0,10 Billion, - ,116.26,0.3,2.0,0.8,20.8,4949481.0,,0.0,False,Unknown,,False,False
3841,Quebecoin,QBC, $-   ,-,-,-,-, - ,0,∞, - ,,,,,,,,0.0,False,Unknown,,False,False
3842,Modex,MODEX,0.10,-1.90%,20.70%,27.90%,-18.30%,"$13,007.00 ",0,266 Million, - ,0.1,-1.9,20.7,27.9,-18.3,13007.0,,0.0,False,Unknown,,False,False
3843,MktCoin,MKT, $-   ,-0.30%,-7.70%,-5.00%,-55.30%,$1.18 ,0,10 Billion, - ,,-0.3,-7.7,-5.0,-55.3,1.18,,0.0,False,Unknown,,False,False
3844,Konstellation,DARC, $-   ,-0.20%,-8.90%,82.60%,78.00%,"$82,480.00 ",0,1 Billion, - ,,-0.2,-8.9,82.6,78.0,82480.0,,0.0,False,Unknown,,False,False
3845,WETH,WETH,"2,027.43",0.20%,2.10%,0.90%,21.20%,"$2,110,024,206.00 ",0,3.06 Million, - ,2027.43,0.2,2.1,0.9,21.2,2110024206.0,,0.0,False,Unknown,,False,False
3846,Open Platform,OPEN, $-   ,-3.50%,-11.20%,-3.90%,2.80%,"$32,467.00 ",0,1.75 Billion, - ,,-3.5,-11.2,-3.9,2.8,32467.0,,0.0,False,Unknown,,False,False
3847,LooksCoin,LOOK, $-   ,-0.20%,-0.10%,-0.10%,-0.10%,"$10,293.00 ",0,1 Billion, - ,,-0.2,-0.1,-0.1,-0.1,10293.0,,0.0,False,Unknown,,False,False
3848,LemoChain,LEMO, $-   ,0.20%,-3.40%,-1.60%,17.80%,"$36,130.00 ",0,1.6 Billion, - ,,0.2,-3.4,-1.6,17.8,36130.0,,0.0,False,Unknown,,False,False
3849,GoCrypto,GOC, $-   ,-0.60%,2.70%,11.20%,-53.40%,"$182,725.00 ",0,328 Million, - ,,-0.6,2.7,11.2,-53.4,182725.0,,0.0,False,Unknown,,False,False
